,Année,Alerte,Département,Commune,Surface (ha),Nature,Précision de la donnée
,2023,27/10/2023 17:01,11,Montbrun-des-Corbières,2.5680,-,-
,2023,27/10/2023 22:50,2B,Linguizzetta,0.3100,Malveillance,-
,2023,28/10/2023 01:33,11,Moux,0.0050,Malveillance,-
,2023,28/10/2023 03:27,11,Fontcouverte,0.0007,Malveillance,-
,2023,28/10/2023 09:20,2B,Castello-di-Rostino,1.8000,Malveillance,-
,2023,28/10/2023 10:26,2B,Sorbo-Ocagnano,5.2000,Malveillance,-
,2023,28/10/2023 13:43,73,La Léchère,0.0015,Naturelle,-
,2023,28/10/2023 15:02,83,Draguignan,0.0500,Involontaire (particulier),Données partielles ou non valides
,2023,28/10/2023 17:04,05,Châteauroux-les-Alpes,0.0040,Involontaire (particulier),-
,2023,28/10/2023 17:04,05,Châteauroux-les-Alpes,0.0040,Involontaire (particulier),-
,2023,28/10/2023 18:34,13,Saint-Rémy-de-Provence,0.0100,Accidentelle,-
,2023,29/10/2023 14:20,13,Martigues,0.0005,Involontaire (particulier),-
,2023,30/10/2023 16:00,976,Bandrele,4.8000,Malveillance,-
,2023,31/10/2023 09:07,66,Sahorre,0.0800,Naturelle,-
,2023,31/10/2023 10:36,66,Ayguatébia-Talau,0.0015,Naturelle,-
,2023,31/10/2023 11:01,11,Malves-en-Minervois,0.0040,Involontaire (particulier),-
,2023,31/10/2023 11:10,11,Fabrezan,0.3000,Involontaire (particulier),-
,2023,31/10/2023 12:17,2B,Bisinchi,0.5000,Malveillance,-
,2023,31/10/2023 15:44,2B,Linguizzetta,0.0300,-,-
,2023,31/10/2023 18:20,84,Villelaure,0.0050,-,-
,2023,01/11/2023 21:04,11,Fontcouverte,0.0080,Malveillance,-
,2023,02/11/2023 00:21,30,Caveirac,0.1000,-,-
,2023,02/11/2023 10:55,2B,Bisinchi,0.0050,-,-
,2023,03/11/2023 22:24,11,Fontcouverte,0.0300,Malveillance,-
,2023,05/11/2023 00:33,11,Montbrun-des-Corbières,0.0050,Accidentelle,-
,2023,05/11/2023 05:23,66,Céret,0.0020,-,-
,2023,05/11/2023 10:02,66,Reynès,0.0020,Accidentelle,-
,2023,05/11/2023 15:21,2B,Bisinchi,0.0055,Malveillance,-
,2023,06/11/2023 17:16,2B,Patrimonio,0.1500,-,-
,2023,08/11/2023 12:10,976,Bandrele,4.0000,Involontaire (travaux),-
,2023,08/11/2023 18:12,11,Coursan,0.0100,Accidentelle,-
,2023,08/11/2023 19:30,2B,Quercitello,0.0150,-,-
,2023,10/11/2023 10:35,2B,Canavaggia,0.1500,-,-
,2023,11/11/2023 12:38,34,Saint-Jean-de-Fos,0.0413,Malveillance,-
,2023,12/11/2023 11:59,66,Nyer,0.2000,Involontaire (particulier),-
,2023,13/11/2023 00:40,2B,Brando,0.4000,-,-
,2023,13/11/2023 12:18,2B,Zalana,1.5000,-,-
,2023,14/11/2023 12:27,2B,Vezzani,0.3000,Malveillance,-
,2023,14/11/2023 13:46,83,Cabasse,0.0050,Involontaire (travaux),Données partielles ou non valides
,2023,14/11/2023 14:13,2B,Chiatra,0.3500,Malveillance,-
,2023,15/11/2023 08:04,2B,Pietralba,0.5000,Malveillance,-
,2023,15/11/2023 08:48,11,Narbonne,0.0015,Accidentelle,-
,2023,15/11/2023 11:47,2B,Loreto-di-Casinca,1.0000,Malveillance,-
,2023,15/11/2023 16:30,2B,Vescovato,0.0600,Malveillance,-
,2023,15/11/2023 17:53,2B,Poggio-Mezzana,1.0900,Malveillance,-
,2023,16/11/2023 10:49,2A,Porto-Vecchio,0.2638,Involontaire (travaux),-
,2023,16/11/2023 11:23,2A,Lecci,0.0050,Involontaire (particulier),-
,2023,16/11/2023 14:45,07,Thueyts,7.0000,-,-
,2023,16/11/2023 14:52,2A,Bonifacio,0.0853,Involontaire (particulier),-
,2023,16/11/2023 16:25,34,Florensac,1.0000,-,-
,2023,16/11/2023 20:00,83,Sainte-Anastasie-sur-Issole,0.0100,Involontaire (travaux),Données partielles ou non valides
,2023,17/11/2023 12:45,2B,Poggio-d'Oletta,0.0400,Involontaire (travaux),-
,2023,17/11/2023 14:20,2B,Bigorno,3.7800,Malveillance,-
,2023,18/11/2023 11:35,2B,Sant'Andréa-di-Bozio,0.0100,-,-
,2023,18/11/2023 15:55,47,Montayral,0.0005,Accidentelle,-
,2023,19/11/2023 16:15,2B,Lavatoggio,0.7900,Malveillance,-
,2023,19/11/2023 17:06,11,Lézignan-Corbières,0.4000,Involontaire (travaux),-
,2023,19/11/2023 21:38,2B,Castellare-di-Casinca,1.0000,-,-
,2023,20/11/2023 12:16,2B,Cateri,1.2000,-,-
,2023,20/11/2023 14:02,83,Saint-Antonin-du-Var,0.1500,Involontaire (travaux),Données partielles ou non valides
,2023,21/11/2023 07:53,66,Camélas,0.0010,Accidentelle,-
,2023,21/11/2023 10:04,2B,Isolaccio-di-Fiumorbo,2.0000,-,-
,2023,21/11/2023 11:59,2B,Olmi-Cappella,2.8000,Malveillance,-
,2023,22/11/2023 13:50,11,Villeneuve-les-Corbières,0.0015,Involontaire (travaux),-
,2023,23/11/2023 20:30,66,Cases-de-Pène,2.0000,Malveillance,-
,2023,24/11/2023 00:36,66,Reynès,0.1000,Involontaire (travaux),-
,2023,24/11/2023 11:43,06,Saint-Auban,0.0050,Involontaire (particulier),-
,2023,24/11/2023 13:25,83,Salernes,0.0004,Involontaire (particulier),Données partielles ou non valides
,2023,24/11/2023 18:16,83,La Valette-du-Var,0.0090,-,Données partielles ou non valides
,2023,24/11/2023 23:02,83,La Môle,0.1000,Involontaire (particulier),Données partielles ou non valides
,2023,25/11/2023 00:27,83,Cogolin,16.0000,Involontaire (travaux),Données partielles ou non valides
,2023,25/11/2023 00:48,83,Grimaud,1.4000,Involontaire (travaux),Données partielles ou non valides
,2023,25/11/2023 06:47,83,Gonfaron,0.0050,Malveillance,Données partielles ou non valides
,2023,25/11/2023 09:59,83,Flassans-sur-Issole,0.0010,-,Données partielles ou non valides
,2023,25/11/2023 10:30,30,Saint-Hippolyte-de-Caton,0.0508,Involontaire (travaux),-
,2023,25/11/2023 11:35,83,Seillans,0.0025,-,Données partielles ou non valides
,2023,25/11/2023 15:39,04,Villars-Colmars,4.2300,Involontaire (travaux),-
,2023,25/11/2023 16:50,30,Mandagout,2.6534,Involontaire (particulier),-
,2023,25/11/2023 19:30,13,Marseille,0.0100,-,-
,2023,26/11/2023 09:37,2B,Venzolasca,0.3000,-,-
,2023,26/11/2023 11:54,83,Cuers,0.0150,Involontaire (particulier),Données partielles ou non valides
,2023,26/11/2023 12:02,2B,Meria,0.6000,-,-
,2023,26/11/2023 14:15,2B,Velone-Orneto,0.3000,Malveillance,-
,2023,26/11/2023 14:22,2B,Vignale,0.5000,-,-
,2023,26/11/2023 15:00,07,Montpezat-sous-Bauzon,0.5000,-,-
,2023,26/11/2023 16:05,83,Pourrières,0.0030,Involontaire (particulier),Données partielles ou non valides
,2023,26/11/2023 16:21,30,Les Plantiers,0.0030,-,-
,2023,26/11/2023 16:52,11,Ornaisons,1.0464,Involontaire (travaux),-
,2023,26/11/2023 18:03,83,Saint-Raphaël,0.0150,-,Données partielles ou non valides
,2023,26/11/2023 22:37,83,Carnoules,0.0040,-,Données partielles ou non valides
,2023,27/11/2023 01:33,83,Saint-Raphaël,0.0010,-,Données partielles ou non valides
,2023,27/11/2023 16:45,2B,Albertacce,0.0100,-,-
,2023,27/11/2023 18:43,66,Salses-le-Château,0.0080,Accidentelle,-
,2023,27/11/2023 21:11,66,Port-Vendres,0.0001,Malveillance,-
,2023,28/11/2023 02:02,83,Hyères,0.0060,-,Données partielles ou non valides
,2023,28/11/2023 07:25,2B,Aléria,0.2500,-,-
,2023,28/11/2023 08:55,83,Pierrefeu-du-Var,0.0030,-,Données partielles ou non valides
,2023,28/11/2023 10:35,83,Saint-Maximin-la-Sainte-Baume,0.0020,Involontaire (particulier),Données partielles ou non valides
,2023,28/11/2023 13:12,2B,Venzolasca,2.0000,Malveillance,-
,2023,28/11/2023 16:31,2B,Ghisonaccia,0.2000,-,-
,2023,28/11/2023 16:41,2B,Linguizzetta,1.0000,-,-
,2023,28/11/2023 23:04,83,Le Lavandou,0.0200,-,Données partielles ou non valides
,2023,29/11/2023 11:02,13,Mimet,0.0200,Involontaire (particulier),-
,2023,29/11/2023 14:48,2B,Linguizzetta,0.1000,-,-
,2023,29/11/2023 15:32,2B,Calenzana,0.2000,-,-
,2023,29/11/2023 19:08,11,Val-du-Faby,0.0010,Accidentelle,-
,2023,29/11/2023 20:31,83,La Cadière-d'Azur,0.0100,Malveillance,Données partielles ou non valides
,2023,30/11/2023 12:44,2B,Lucciana,0.0500,-,-
,2023,02/12/2023 12:34,2B,Penta-di-Casinca,0.1000,-,-
,2023,02/12/2023 13:26,2B,Linguizzetta,0.0600,-,-
,2023,02/12/2023 14:32,2B,Venzolasca,4.0000,Involontaire (particulier),-
,2023,02/12/2023 14:46,2B,Prunelli-di-Casacconi,1.5000,Malveillance,-
,2023,02/12/2023 15:28,2B,Brando,110.9800,Accidentelle,-
,2023,02/12/2023 16:31,2B,Ghisonaccia,0.1000,-,-
,2023,02/12/2023 18:57,2B,Mazzola,0.0020,-,-
,2023,02/12/2023 19:12,2B,Aléria,0.2000,-,-
,2023,02/12/2023 20:20,2A,Porto-Vecchio,0.0050,Involontaire (travaux),-
,2023,03/12/2023 13:37,2B,Poggio-Mezzana,1.0000,-,-
,2023,03/12/2023 13:52,974,Sainte-Rose,0.1619,-,-
,2023,03/12/2023 16:30,2B,Altiani,0.0100,-,-
,2023,03/12/2023 18:43,83,Collobrières,0.0040,-,Données partielles ou non valides
,2023,04/12/2023 10:26,84,Uchaux,0.0100,-,-
,2023,07/12/2023 09:26,11,Tuchan,0.0015,Involontaire (particulier),-
,2023,07/12/2023 18:30,13,Fontvieille,0.0100,-,-
,2023,08/12/2023 23:03,66,Sainte-Colombe-de-la-Commanderie,0.0010,Accidentelle,-
,2023,11/12/2023 13:43,2B,Volpajola,0.5000,Malveillance,-
,2023,11/12/2023 17:26,34,Cazouls-lès-Béziers,0.0300,Malveillance,-
,2023,12/12/2023 14:32,66,Corneilla-la-Rivière,0.1000,Involontaire (particulier),-
,2023,12/12/2023 18:18,2B,Santa-Lucia-di-Moriani,0.0500,-,-
,2023,12/12/2023 20:39,83,Callas,0.0001,Involontaire (particulier),Données partielles ou non valides
,2023,13/12/2023 15:28,66,Espira-de-l'Agly,1.9000,Malveillance,-
,2023,14/12/2023 18:50,84,Lagarde-Paréol,0.0005,-,-
,2023,15/12/2023 15:19,30,Caveirac,0.0731,-,-
,2023,15/12/2023 16:45,2B,Poggio-Mezzana,0.0600,-,-
,2023,15/12/2023 17:55,19,Treignac,0.0001,-,-
,2023,15/12/2023 19:46,41,Choussy,0.0010,Involontaire (travaux),-
,2023,16/12/2023 11:20,30,Nîmes,0.1000,-,-
,2023,16/12/2023 18:45,83,Figanières,0.0005,Involontaire (particulier),Données partielles ou non valides
,2023,17/12/2023 07:58,83,Garéoult,0.0001,-,Données partielles ou non valides
,2023,17/12/2023 16:39,13,Marseille,0.0020,-,-
,2023,18/12/2023 12:13,83,Roquebrune-sur-Argens,0.0080,Involontaire (particulier),Données partielles ou non valides
,2023,18/12/2023 13:45,2B,Pioggiola,0.5000,-,-
,2023,18/12/2023 14:11,07,Saint-Étienne-de-Lugdarès,5.0000,Involontaire (travaux),-
,2023,18/12/2023 15:22,66,Sauto,0.0200,Accidentelle,-
,2023,19/12/2023 12:50,83,Bargemon,0.0200,Involontaire (particulier),Données partielles ou non valides
,2023,19/12/2023 22:18,34,La Boissière,0.0469,Involontaire (particulier),-
,2023,20/12/2023 17:10,2B,Casabianca,0.1000,Malveillance,-
,2023,20/12/2023 22:40,04,Peyruis,0.0030,-,-
,2023,21/12/2023 01:31,11,Fitou,0.2500,-,-
,2023,21/12/2023 12:42,2B,Palasca,0.0300,-,-
,2023,21/12/2023 12:50,13,Fos-sur-Mer,0.0200,-,-
,2023,21/12/2023 14:29,83,Roquebrune-sur-Argens,0.0080,-,Données partielles ou non valides
,2023,21/12/2023 16:30,83,Trans-en-Provence,0.0010,-,Données partielles ou non valides
,2023,21/12/2023 17:50,11,Narbonne,0.0400,-,-
,2023,21/12/2023 19:54,11,Narbonne,8.7028,Malveillance,-
,2023,22/12/2023 07:40,66,Los Masos,0.0200,Involontaire (particulier),-
,2023,22/12/2023 12:19,83,Fréjus,0.0003,-,Données partielles ou non valides
,2023,22/12/2023 12:29,06,Courmes,7.0000,Malveillance,-
,2023,22/12/2023 17:53,83,Solliès-Pont,0.0025,-,Données partielles ou non valides
,2023,23/12/2023 08:09,83,Bormes-les-Mimosas,0.0005,Involontaire (particulier),Données partielles ou non valides
,2023,23/12/2023 10:20,34,Montbazin,0.0004,Malveillance,-
,2023,23/12/2023 10:26,2B,Loreto-di-Casinca,7.5000,-,-
,2023,23/12/2023 10:50,30,Saint-Jean-du-Gard,0.1451,Involontaire (particulier),-
,2023,23/12/2023 12:05,06,Andon,1.5000,Accidentelle,-
,2023,23/12/2023 16:14,66,Fuilla,0.0200,Involontaire (particulier),-
,2023,23/12/2023 23:27,83,Montferrat,0.1500,Involontaire (particulier),Données partielles ou non valides
,2023,24/12/2023 11:04,83,Saint-Raphaël,0.0015,Involontaire (particulier),Données partielles ou non valides
,2023,24/12/2023 13:13,11,Fleury,0.1000,Involontaire (particulier),-
,2023,24/12/2023 19:06,30,Les Plantiers,0.1000,-,-
,2023,25/12/2023 14:12,48,Villefort,0.9600,Involontaire (particulier),-
,2023,25/12/2023 22:34,66,Saint-Laurent-de-Cerdans,0.0400,Involontaire (particulier),-
,2023,26/12/2023 02:35,13,Rousset,0.0020,Involontaire (particulier),-
,2023,26/12/2023 11:12,13,Lambesc,0.0500,Malveillance,-
,2023,26/12/2023 13:03,48,Le Pompidou,0.6674,Involontaire (travaux),-
,2023,26/12/2023 14:27,2B,Poggio-Mezzana,0.1000,-,-
,2023,27/12/2023 00:00,04,Prads-Haute-Bléone,6.1829,Involontaire (travaux),-
,2023,27/12/2023 00:00,04,Prads-Haute-Bléone,9.7200,Involontaire (travaux),-
,2023,27/12/2023 00:12,06,Èze,0.0500,Involontaire (particulier),-
,2023,27/12/2023 14:55,48,Saint-Paul-le-Froid,1.0000,-,-
,2023,27/12/2023 17:00,2B,Vignale,0.0005,-,-
,2023,27/12/2023 17:32,83,Barjols,0.0004,Involontaire (particulier),Données partielles ou non valides
,2023,27/12/2023 17:58,83,Hyères,0.0100,Involontaire (particulier),Données partielles ou non valides
,2023,28/12/2023 11:58,07,Saint-Mélany,0.0100,Involontaire (travaux),-
,2023,28/12/2023 17:24,83,Rougiers,0.0004,Involontaire (travaux),Données partielles ou non valides
,2023,29/12/2023 07:22,83,Cavalaire-sur-Mer,0.0060,-,Données partielles ou non valides
,2023,31/12/2023 03:09,34,Sète,0.0200,Malveillance,-
